month,label_name,count
2022-03,type: bug,11
2022-03,type: feature,7
2022-03,domain: vrl,4
2022-03,domain: sources,4
2022-03,domain: observability,4
2022-03,meta: idea,3
2022-03,domain: sinks,3
2022-03,domain: performance,3
2022-03,type: enhancement,2
2022-03,source: prometheus_scrape,2
2022-03,meta: regression,2
2022-03,domain: transforms,2
2022-03,domain: external docs,2
2022-03,domain: core,2
2022-03,domain: config,2
2022-03,domain: codecs,2
2022-03,domain: api,2
2022-03,vrl: stdlib,1
2022-03,type: tech debt,1
2022-03,type: task,1
2022-03,transform: reduce,1
2022-03,source: syslog,1
2022-03,source: kubernetes_logs,1
2022-03,source: internal_metrics,1
2022-03,source: aws_sqs,1
2022-03,sink: prometheus_exporter,1
2022-03,sink: loki,1
2022-03,sink: aws_cloudwatch_logs,1
2022-03,provider: aws,1
2022-03,platform: kubernetes,1
2022-03,platform: docker,1
2022-03,platform: arm,1
2022-03,meta: good first issue,1
2022-03,have: should,1
2022-03,domain: unit tests,1
2022-03,domain: traces,1
2022-03,domain: tests,1
2022-03,domain: security,1
2022-03,domain: metrics,1
2022-03,domain: enriching,1
2022-03,domain: dev,1
2022-03,domain: data model,1
2022-03,domain: buffers,1
2022-03,Epic,1
2022-04,type: bug,57
2022-04,type: feature,27
2022-04,domain: config,19
2022-04,meta: regression,18
2022-04,domain: performance,16
2022-04,domain: vrl,14
2022-04,domain: codecs,13
2022-04,provider: aws,12
2022-04,domain: external docs,8
2022-04,domain: ci,6
2022-04,domain: tests,5
2022-04,Epic,5
2022-04,type: task,4
2022-04,type: enhancement,4
2022-04,source: kubernetes_logs,4
2022-04,source: kafka,4
2022-04,domain: observability,4
2022-04,domain: buffers,4
2022-04,type: tech debt,3
2022-04,source: vector,3
2022-04,source: journald,3
2022-04,sink: vector,3
2022-04,sink: nats,3
2022-04,sink: elasticsearch,3
2022-04,sink: aws_s3,3
2022-04,domain: sources,3
2022-04,domain: schemas,3
2022-04,domain: cli,3
2022-04,vrl: stdlib,2
2022-04,transform: route,2
2022-04,source: socket,2
2022-04,source: nats,2
2022-04,source: internal_logs,2
2022-04,source: http_server,2
2022-04,source: datadog_agent,2
2022-04,source: aws_s3,2
2022-04,sink: splunk_hec,2
2022-04,sink: socket,2
2022-04,sink: gcp_stackdriver_metrics,2
2022-04,sink: datadog_metrics,2
2022-04,sink: datadog_logs,2
2022-04,sink: aws_kinesis_firehose,2
2022-04,sink: aws_cloudwatch_logs,2
2022-04,provider: datadog,2
2022-04,have: nice,2
2022-04,domain: unit tests,2
2022-04,domain: topology,2
2022-04,domain: deps,2
2022-04,vrl: compiler,1
2022-04,transform: remap,1
2022-04,transform: lua,1
2022-04,source: syslog,1
2022-04,source: redis,1
2022-04,source: prometheus_scrape,1
2022-04,source: file,1
2022-04,source: exec,1
2022-04,source: demo_logs,1
2022-04,source: datadog_logs,1
2022-04,source: aws_sqs,1
2022-04,sink: new_relic_logs,1
2022-04,sink: loki,1
2022-04,sink: http,1
2022-04,sink: gcp_stackdriver_logs,1
2022-04,sink: gcp_cloud_storage,1
2022-04,sink: file,1
2022-04,sink: datadog_events,1
2022-04,sink: clickhouse,1
2022-04,provider: gcp,1
2022-04,platform: docker,1
2022-04,meta: idea,1
2022-04,domain: traces,1
2022-04,domain: soak tests,1
2022-04,domain: sinks,1
2022-04,domain: setup,1
2022-04,domain: reload,1
2022-04,domain: networking,1
2022-04,domain: logs,1
2022-04,domain: durability,1
2022-04,domain: dev,1
2022-04,domain: delivery,1
2022-04,domain: auth,1
2022-05,type: bug,40
2022-05,type: feature,26
2022-05,domain: vrl,16
2022-05,type: tech debt,7
2022-05,domain: config,7
2022-05,source: gcp_pubsub,6
2022-05,domain: sinks,6
2022-05,domain: observability,6
2022-05,type: enhancement,5
2022-05,provider: gcp,5
2022-05,domain: performance,4
2022-05,domain: codecs,4
2022-05,vrl: compiler,3
2022-05,source: kubernetes_logs,3
2022-05,sink: gcp_cloud_storage,3
2022-05,sink: datadog_metrics,3
2022-05,domain: sources,3
2022-05,domain: ci,3
2022-05,transform: lua,2
2022-05,source: vector,2
2022-05,sink: kafka,2
2022-05,sink: gcp_pubsub,2
2022-05,sink: file,2
2022-05,provider: aws,2
2022-05,platform: rpm,2
2022-05,platform: docker,2
2022-05,needs: rfc,2
2022-05,domain: tests,2
2022-05,domain: schemas,2
2022-05,domain: releasing,2
2022-05,domain: networking,2
2022-05,domain: metrics,2
2022-05,domain: deployment,2
2022-05,domain: buffers,2
2022-05,vrl: syntax,1
2022-05,type: task,1
2022-05,transform: log_to_metric,1
2022-05,transform: aws_ec2_metadata,1
2022-05,source: prometheus_scrape,1
2022-05,source: nats,1
2022-05,source: internal_logs,1
2022-05,source: exec,1
2022-05,source: datadog_agent,1
2022-05,source: aws_ecs_metrics,1
2022-05,sink: vector,1
2022-05,sink: splunk_hec,1
2022-05,sink: redis,1
2022-05,sink: datadog_logs,1
2022-05,sink: aws_s3,1
2022-05,sink: aws_kinesis_firehose,1
2022-05,sink: aws_cloudwatch_logs,1
2022-05,platform: debian,1
2022-05,platform: arm,1
2022-05,meta: regression,1
2022-05,meta: idea,1
2022-05,meta: good first issue,1
2022-05,meta: blocked,1
2022-05,domain: unit tests,1
2022-05,domain: traces,1
2022-05,domain: soak tests,1
2022-05,domain: shutdown,1
2022-05,domain: security,1
2022-05,domain: platforms,1
2022-05,domain: external docs,1
2022-05,domain: data model,1
2022-05,domain: cli,1
2022-05,domain: architecture,1
2022-06,type: bug,69
2022-06,type: feature,20
2022-06,domain: vrl,15
2022-06,domain: config,13
2022-06,domain: buffers,10
2022-06,domain: delivery,9
2022-06,domain: observability,8
2022-06,type: enhancement,7
2022-06,domain: metrics,7
2022-06,domain: external docs,7
2022-06,vrl: typedef,6
2022-06,domain: reliability,6
2022-06,type: tech debt,5
2022-06,source: file,4
2022-06,sink: datadog_metrics,4
2022-06,meta: regression,4
2022-06,domain: sinks,4
2022-06,domain: reload,4
2022-06,domain: performance,4
2022-06,domain: dev,4
2022-06,vrl: stdlib,3
2022-06,vrl: compiler,3
2022-06,source: internal_metrics,3
2022-06,source: host_metrics,3
2022-06,sink: statsd,3
2022-06,sink: socket,3
2022-06,sink: pulsar,3
2022-06,sink: prometheus_exporter,3
2022-06,sink: papertrail,3
2022-06,sink: gcp_cloud_storage,3
2022-06,sink: datadog_traces,3
2022-06,sink: datadog_logs,3
2022-06,sink: aws_s3,3
2022-06,domain: tests,3
2022-06,domain: releasing,3
2022-06,domain: codecs,3
2022-06,vrl: diagnostic,2
2022-06,transform: tag_cardinality_limit,2
2022-06,transform: lua,2
2022-06,source: vector,2
2022-06,source: journald,2
2022-06,source: datadog_agent,2
2022-06,sink: vector,2
2022-06,sink: prometheus_remote_write,2
2022-06,provider: datadog,2
2022-06,platform: debian,2
2022-06,domain: transforms,2
2022-06,domain: traces,2
2022-06,domain: sources,2
2022-06,domain: platforms,2
2022-06,domain: logs,2
2022-06,domain: ci,2
2022-06,website: template,1
2022-06,source: syslog,1
2022-06,source: stdin,1
2022-06,source: kubernetes_logs,1
2022-06,source: internal_logs,1
2022-06,source: gcp_pubsub,1
2022-06,source: fluent,1
2022-06,source: docker_logs,1
2022-06,source: dnstap,1
2022-06,source: aws_sqs,1
2022-06,source: aws_ecs_metrics,1
2022-06,sink: websocket,1
2022-06,sink: new_relic,1
2022-06,sink: nats,1
2022-06,sink: kafka,1
2022-06,sink: influxdb_logs,1
2022-06,sink: elasticsearch,1
2022-06,sink: datadog_events,1
2022-06,sink: datadog_archives,1
2022-06,sink: console,1
2022-06,sink: clickhouse,1
2022-06,sink: blackhole,1
2022-06,provider: papertrail,1
2022-06,provider: new relic,1
2022-06,platform: windows,1
2022-06,platform: ubuntu,1
2022-06,platform: rpm,1
2022-06,platform: kubernetes,1
2022-06,platform: helm,1
2022-06,platform: amazon-linux,1
2022-06,needs: docs,1
2022-06,meta: idea,1
2022-06,meta: good first issue,1
2022-06,have: nice,1
2022-06,have: must,1
2022-06,domain: unit tests,1
2022-06,domain: setup,1
2022-06,domain: enriching,1
2022-06,domain: data model,1
2022-06,domain: api,1
2022-06,domain: ARC,1
2022-06,Epic,1
2022-07,type: bug,47
2022-07,type: feature,31
2022-07,domain: vrl,16
2022-07,vrl: typedef,14
2022-07,type: enhancement,11
2022-07,type: tech debt,8
2022-07,domain: observability,6
2022-07,domain: config,6
2022-07,vrl: stdlib,5
2022-07,domain: sources,4
2022-07,domain: external docs,4
2022-07,vrl: compiler,3
2022-07,transform: throttle,3
2022-07,sink: http,3
2022-07,sink: aws_s3,3
2022-07,domain: unit tests,3
2022-07,domain: sinks,3
2022-07,domain: performance,3
2022-07,domain: metrics,3
2022-07,domain: deps,3
2022-07,domain: codecs,3
2022-07,domain: buffers,3
2022-07,source: vector,2
2022-07,source: kubernetes_logs,2
2022-07,source: kafka,2
2022-07,source: internal_metrics,2
2022-07,source: host_metrics,2
2022-07,source: file,2
2022-07,sink: elasticsearch,2
2022-07,platform: kubernetes,2
2022-07,domain: transforms,2
2022-07,domain: reload,2
2022-07,domain: networking,2
2022-07,domain: delivery,2
2022-07,domain: core,2
2022-07,Epic,2
2022-07,website: template,1
2022-07,type: task,1
2022-07,transform: sample,1
2022-07,transform: log_to_metric,1
2022-07,source: socket,1
2022-07,source: redis,1
2022-07,source: opentelemetry,1
2022-07,source: logstash,1
2022-07,source: http_server,1
2022-07,source: fluent,1
2022-07,sink: websocket,1
2022-07,sink: vector,1
2022-07,sink: statsd,1
2022-07,sink: splunk_hec,1
2022-07,sink: socket,1
2022-07,sink: redis,1
2022-07,sink: pulsar,1
2022-07,sink: prometheus_exporter,1
2022-07,sink: papertrail,1
2022-07,sink: opentelemetry,1
2022-07,sink: kafka,1
2022-07,sink: gcp_cloud_storage,1
2022-07,sink: file,1
2022-07,sink: datadog_metrics,1
2022-07,sink: clickhouse,1
2022-07,sink: azure_blob,1
2022-07,provider: datadog,1
2022-07,platform: nix,1
2022-07,needs: rfc,1
2022-07,needs: investigation,1
2022-07,needs: approval,1
2022-07,meta: regression,1
2022-07,meta: idea,1
2022-07,meta: good first issue,1
2022-07,have: nice,1
2022-07,domain: topology,1
2022-07,domain: templating,1
2022-07,domain: shutdown,1
2022-07,domain: schemas,1
2022-07,domain: releasing,1
2022-07,domain: parsing,1
2022-07,domain: logs,1
2022-07,domain: internal docs,1
2022-07,domain: healthchecks,1
2022-07,domain: ci,1
2022-07,dependencies,1
2022-08,type: bug,45
2022-08,domain: observability,34
2022-08,type: feature,23
2022-08,domain: sinks,13
2022-08,domain: sources,11
2022-08,domain: external docs,9
2022-08,domain: config,6
2022-08,source: opentelemetry,5
2022-08,source: file,5
2022-08,sink: new_relic,5
2022-08,domain: vrl,5
2022-08,source: internal_metrics,4
2022-08,provider: new relic,4
2022-08,vrl: stdlib,3
2022-08,type: tech debt,3
2022-08,type: enhancement,3
2022-08,source: new,3
2022-08,sink: datadog_metrics,3
2022-08,transform: remap,2
2022-08,transform: log_to_metric,2
2022-08,source: prometheus_scrape,2
2022-08,source: mongodb_metrics,2
2022-08,source: kubernetes_logs,2
2022-08,source: internal_logs,2
2022-08,source: http_client,2
2022-08,source: docker_logs,2
2022-08,source: datadog_agent,2
2022-08,source: aws_kinesis_firehose,2
2022-08,sink: vector,2
2022-08,sink: splunk_hec,2
2022-08,sink: prometheus_remote_write,2
2022-08,sink: aws_s3,2
2022-08,sink: aws_kinesis_firehose,2
2022-08,sink: aws_cloudwatch_logs,2
2022-08,provider: datadog,2
2022-08,meta: regression,2
2022-08,domain: unit tests,2
2022-08,domain: tests,2
2022-08,domain: reload,2
2022-08,domain: performance,2
2022-08,domain: metrics,2
2022-08,Epic,2
2022-08,vrl: typedef,1
2022-08,transform: reduce,1
2022-08,transform: aggregate,1
2022-08,source: vector,1
2022-08,source: nginx_metrics,1
2022-08,source: nats,1
2022-08,source: logstash,1
2022-08,source: kafka,1
2022-08,source: journald,1
2022-08,source: host_metrics,1
2022-08,source: gcp_pubsub,1
2022-08,source: aws_sqs,1
2022-08,source: aws_s3,1
2022-08,source: aws_ecs_metrics,1
2022-08,source: apache_metrics,1
2022-08,sink: statsd,1
2022-08,sink: socket,1
2022-08,sink: sematext_metrics,1
2022-08,sink: opentelemetry,1
2022-08,sink: new_relic_logs,1
2022-08,sink: nats,1
2022-08,sink: loki,1
2022-08,sink: honeycomb,1
2022-08,sink: gcp_stackdriver_metrics,1
2022-08,sink: file,1
2022-08,sink: datadog_traces,1
2022-08,sink: datadog_logs,1
2022-08,sink: datadog_events,1
2022-08,sink: datadog_archives,1
2022-08,sink: aws_sqs,1
2022-08,sink: aws_kinesis_streams,1
2022-08,sink: aws_cloudwatch_metrics,1
2022-08,provider: gcp,1
2022-08,provider: aws,1
2022-08,platform: docker,1
2022-08,needs: approval,1
2022-08,domain: transforms,1
2022-08,domain: traces,1
2022-08,domain: templating,1
2022-08,domain: enriching,1
2022-08,domain: deps,1
2022-08,domain: codecs,1
2022-08,domain: cli,1
2022-08,domain: ci,1
2022-08,domain: api,1
2022-08,domain: ARC,1
2022-09,type: bug,50
2022-09,domain: observability,26
2022-09,type: feature,17
2022-09,domain: sources,12
2022-09,domain: external docs,12
2022-09,domain: vrl,8
2022-09,vrl: playground,5
2022-09,vrl: stdlib,4
2022-09,source: kubernetes_logs,4
2022-09,source: file,4
2022-09,sink: kafka,4
2022-09,sink: datadog_metrics,4
2022-09,domain: codecs,4
2022-09,type: tech debt,3
2022-09,source: internal_metrics,3
2022-09,source: datadog_agent,3
2022-09,sink: datadog_traces,3
2022-09,domain: enterprise,3
2022-09,domain: config,3
2022-09,website: template,2
2022-09,type: task,2
2022-09,source: syslog,2
2022-09,source: stdin,2
2022-09,source: kafka,2
2022-09,source: http_client,2
2022-09,source: host_metrics,2
2022-09,sink: aws_s3,2
2022-09,meta: regression,2
2022-09,domain: tests,2
2022-09,domain: performance,2
2022-09,domain: logs,2
2022-09,domain: dev,2
2022-09,domain: cli,2
2022-09,vrl: syntax,1
2022-09,vrl: repl,1
2022-09,type: enhancement,1
2022-09,transform: reduce,1
2022-09,transform: log_to_metric,1
2022-09,transform: filter,1
2022-09,source: vector,1
2022-09,source: statsd,1
2022-09,source: splunk_hec,1
2022-09,source: socket,1
2022-09,source: redis,1
2022-09,source: prometheus_scrape,1
2022-09,source: prometheus_remote_write,1
2022-09,source: postgresql_metrics,1
2022-09,source: opentelemetry,1
2022-09,source: nats,1
2022-09,source: internal_logs,1
2022-09,source: http_server,1
2022-09,source: docker_logs,1
2022-09,source: demo_logs,1
2022-09,source: aws_sqs,1
2022-09,source: aws_s3,1
2022-09,sink: influxdb_metrics,1
2022-09,sink: influxdb_logs,1
2022-09,sink: humio_metrics,1
2022-09,sink: humio_logs,1
2022-09,sink: http,1
2022-09,sink: gcp_cloud_storage,1
2022-09,sink: datadog_logs,1
2022-09,sink: clickhouse,1
2022-09,needs: more info,1
2022-09,needs: approval,1
2022-09,meta: idea,1
2022-09,meta: good first issue,1
2022-09,have: must,1
2022-09,domain: traces,1
2022-09,domain: security,1
2022-09,domain: reload,1
2022-09,domain: metrics,1
2022-09,domain: data model,1
2022-09,domain: buffers,1
2022-10,type: bug,43
2022-10,type: enhancement,27
2022-10,type: feature,25
2022-10,domain: logs,24
2022-10,domain: sources,23
2022-10,domain: vrl,11
2022-10,source: kubernetes_logs,6
2022-10,domain: config,6
2022-10,vrl: playground,5
2022-10,source: kafka,4
2022-10,source: file,4
2022-10,Epic,4
2022-10,type: tech debt,3
2022-10,source: http_client,3
2022-10,sink: datadog_metrics,3
2022-10,domain: external docs,3
2022-10,domain: cli,3
2022-10,domain: ci,3
2022-10,vrl: typedef,2
2022-10,type: task,2
2022-10,source: vector,2
2022-10,source: new,2
2022-10,source: gcp_pubsub,2
2022-10,source: datadog_agent,2
2022-10,meta: regression,2
2022-10,domain: templating,2
2022-10,domain: processing,2
2022-10,domain: metrics,2
2022-10,domain: dev,2
2022-10,vrl: stdlib,1
2022-10,vrl: compiler,1
2022-10,transform: throttle,1
2022-10,transform: remap,1
2022-10,transform: log_to_metric,1
2022-10,transform: filter,1
2022-10,source: syslog,1
2022-10,source: stdin,1
2022-10,source: splunk_hec,1
2022-10,source: socket,1
2022-10,source: redis,1
2022-10,source: opentelemetry,1
2022-10,source: nats,1
2022-10,source: logstash,1
2022-10,source: journald,1
2022-10,source: internal_logs,1
2022-10,source: http_server,1
2022-10,source: heroku_logs,1
2022-10,source: fluent,1
2022-10,source: exec,1
2022-10,source: docker_logs,1
2022-10,source: dnstap,1
